,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Linoleic Acid,Alpha-Linolenic Acid
시래기나물,18.006,0.9964200000000001,0.5796600000000001,2.8380600000000005,2.3487,60.1125,0.813255,93.795,78.70662501742501,0.04641150000000001,0.038273999999999996,0.13998,191.56891499999998,79.65451499999999
시래기된장무침,23.948999999999998,1.22364,1.0034100000000001,3.0960000000000005,2.3034,60.0165,1.010535,197.631,78.7075000174275,0.067689,0.037218,0.115455,324.462915,81.5433
시래기들깨나물,40.184999999999995,1.9391399999999999,2.2326300000000003,4.08927,3.2963999999999998,75.14550000000001,1.142385,93.834,78.82712501742601,0.0612615,0.06363300000000001,0.13998,369.948165,1193.001135
시래기볶음나물,45.55949999999999,1.029405,3.5782500000000006,2.7912600000000003,2.3537999999999997,60.2985,0.830445,83.73150000000001,78.8797500174,0.04635750000000001,0.048156000000000004,0.10649999999999998,2275.37385,90.53963999999999
실곤약간장채소무침,43.800000000000004,0.91725,3.01545,4.0741499999999995,1.764,36.915,0.3579,150.56999999999996,35.440000002435006,0.012119999999999999,0.066345,5.289,1259.73,22.2651
실곤약채소무침,57.30750000000001,0.995625,3.1031999999999997,7.735499999999999,1.926,37.7775,0.41647500000000004,190.10249999999996,48.04624999993501,0.011242499999999999,0.043755,5.289,1306.29975,26.55735
실파김무침,11.719499999999998,1.434255,0.4956,1.71696,0.1308,18.0285,0.763395,74.7465,61.74975,0.0395775,0.12071100000000001,3.81675,182.6529,5.32674
모듬채소,7.035,0.4026,0.06584999999999999,1.4954999999999998,1.008,20.790000000000003,0.33,8.52,50.608750003065005,0.022785,0.06402000000000001,1.4077499999999998,7.086449999999999,1.30755
쌈채소,7.425,0.4155,0.07875,1.566,1.1625,24.525,0.396,10.05,54.356250003225,0.027675,0.07694999999999999,1.07025,6.84075,1.10325
쌈채소+쌈장,25.275000000000002,1.5291000000000001,0.3702,4.6626,2.4539999999999997,71.715,0.7617,128.055,151.225000008225,0.082785,0.15800999999999998,1.47975,126.98895000000002,52.88865
쑥갓나물,36.1575,1.081875,3.0769499999999996,1.3619999999999999,1.266,49.2525,0.479475,112.4775,108.17750000001,0.015517500000000002,0.06048,5.46,1269.795,60.0801
쑥갓나물무침,12.014999999999999,1.083825,0.456225,1.38684,1.296,49.281,0.43357500000000004,126.5805,108.15437500000051,0.016273500000000003,0.05205,5.51337,173.47986,45.917474999999996
쑥갓들깨무침,54.375,1.9681499999999998,4.26915,2.6119499999999998,1.944,61.544999999999995,0.74835,220.125,108.26000000001,0.026985000000000002,0.11979000000000001,5.46,1424.9766,802.6542000000001
쑥갓무침,60.629999999999995,1.7649,3.33555,6.752549999999999,2.4645,55.635,0.786,220.545,129.88124999901,0.031005,0.18622499999999997,6.07605,1428.4107,72.80340000000001
쑥갓팽이버섯나물,55.842,1.49553,4.66455,3.5839950000000003,1.7350500000000002,25.32,0.6322949999999999,177.21899999999997,47.244749999884505,0.033541499999999995,0.134571,2.508705,2363.767215,57.27534
아욱나물무침,25.355999999999995,1.7839200000000002,0.60066,4.392059999999999,2.4537,143.5875,0.346005,65.44500000000001,171.150374999925,0.0931365,0.27032399999999995,21.77523,198.609165,91.971015
아욱된장무침,51.045,1.9500000000000002,3.26145,4.465199999999999,2.3625,143.895,0.56175,169.635,170.65250000001,0.11257500000000001,0.26789999999999997,21.63525,1266.75,105.3141
아욱무침,25.355999999999995,1.7839200000000002,0.60066,4.392059999999999,2.4537,143.5875,0.346005,65.44500000000001,171.150374999925,0.0931365,0.27032399999999995,21.77523,198.609165,91.971015
애호박나물,34.8525,0.6571350000000001,2.356695,3.16782,1.1466,10.855500000000001,0.192615,46.9335,10.1747500000395,0.021356999999999998,0.046287,2.1303150000000004,972.0730199999999,32.033339999999995
양배추나물,22.3755,1.008855,0.41202000000000005,4.493715000000001,1.4763,26.8365,0.22009500000000004,50.217000000000006,2.2212499998255,0.020409,0.028243499999999998,10.637129999999999,161.42604,18.771975
양배추된장나물,48.945,1.2149999999999999,3.1407,4.6122000000000005,1.4175,27.345,0.40425,154.40999999999997,0.5962499998349999,0.041175,0.029025,10.268999999999998,1256.80125,31.971600000000002
양배추된장무침,33.1725,1.3487249999999997,0.62517,6.420795,1.46625,30.333,0.43439999999999995,154.00799999999995,0.9177499997759999,0.044579999999999995,0.039944999999999994,10.4112,134.168625,17.92656
양배추마요무침,72.6,1.0912499999999998,5.7225,5.031,1.5525,26.25,0.21375,40.425,36.81875000205001,0.020550000000000002,0.028200000000000003,10.716,2956.4849999999997,451.54800000000006
양배추무침,24.292500000000004,1.038,0.783675,3.858,1.1715,19.0725,0.19402500000000003,148.185,35.56937500235251,0.014745,0.06889499999999998,7.781999999999999,324.279375,14.733524999999998
양배추사과샐러드,75.825,0.627,5.70675,6.271499999999999,1.1025,15.675,0.14925000000000002,37.05,1.624999999725,0.016050000000000002,0.019125,6.144749999999999,2950.15575,446.34900000000005
양배추샐러드,50.22,0.9694499999999999,3.4515000000000002,4.60935,1.5,24.3,0.18225,26.34,36.000000002175,0.019710000000000002,0.02421,9.87225,1779.05775,276.53204999999997
양배추샐러드(딸기드레싱),34.779,0.8592000000000001,1.5696299999999999,5.05293,1.3125,18.183000000000003,0.19793999999999998,5.439,38.30125000263,0.018045,0.03551699999999999,27.5895,142.15439999999998,25.0089
양배추샐러드(레몬드레싱),34.845,0.717,1.5548999999999997,5.311649999999999,0.93,14.385,0.15045,2.52,4.12625000013,0.013425,0.03801,25.01475,136.81589999999997,23.440649999999998
양배추샐러드(사우전아일랜드드레싱),56.445,1.25925,3.6879,5.150549999999999,1.161,17.61,0.2307,75.165,8.116249999935,0.01587,0.052860000000000004,21.84975,1815.2934,274.67969999999997
양배추샐러드(참깨드레싱),83.955,2.14965,6.0664500000000015,6.433499999999999,1.932,79.86000000000001,0.519,23.145,4.793749999965,0.025500000000000002,0.19265999999999997,21.26475,2871.4748999999997,284.67569999999995
양배추쌈장무침,52.035,1.1784,3.174,5.3376,1.7085,26.775,0.24705,83.25,2.133749999835,0.022215000000000002,0.022665,10.268999999999998,1329.9490500000002,41.992200000000004
양배추오이무침,18.1905,1.0079099999999999,0.28122,3.6879,1.2852000000000001,17.4165,0.21147,103.33049999999999,11.275749999324,0.013861499999999999,0.061491,7.18833,138.25413,13.02393
양배추오이샐러드,46.695,0.6544500000000001,3.4537500000000003,3.8091,1.2374999999999998,19.575,0.24375,26.865000000000002,42.712500002475004,0.01761,0.04153500000000001,4.9537499999999985,1776.126,268.01054999999997
양배추유자청무침,75.495,1.45845,3.2912999999999997,10.9653,2.4495000000000005,22.455,0.44444999999999996,149.17499999999998,42.520000000710006,0.035969999999999995,0.15617999999999999,26.12115,1422.69975,40.4514
양배추유자청샐러드,37.416000000000004,0.98259,0.04762500000000001,9.068940000000001,1.5099,24.7695,0.198105,57.080999999999996,35.37500000235,0.023544000000000002,0.035783999999999996,14.407829999999999,14.012939999999999,14.774249999999999
양배추채무침,52.1025,1.3512,3.3680249999999994,4.822125000000001,1.54725,32.07,0.291075,148.185,0.6043749998325,0.022132500000000003,0.09013499999999999,10.268999999999998,1392.784125,33.257925
양배추초절임,25.919999999999998,0.9566999999999999,0.058725000000000006,6.2738999999999985,1.4715,33.907500000000006,0.213525,154.899,28.85625000135,0.030780000000000002,0.051300000000000005,8.92485,10.12545,24.69735
양배추콘샐러드,79.875,0.9322499999999999,5.8125,6.3877500000000005,1.0875000000000001,15.075000000000001,0.1905,69.3,36.3687500022,0.012525000000000001,0.035925,6.18375,2990.3745,446.3977500000001
양배추호두무침,95.89500000000001,1.42575,8.78175,3.9247500000000004,1.0125,21.93,0.291,39.765,1.58624999964,0.023400000000000004,0.029025,7.335,2947.86375,447.6555
양상추과일샐러드,80.475,0.38475,5.69775,7.665,0.81,5.325,0.1665,34.949999999999996,2.51874999975,0.041325,0.025275,1.2825000000000002,2949.4207499999998,438.46200000000005
(우유제외)양상추딸기샐러드,82.515,0.51075,7.2285,4.316249999999999,0.6075,8.325,0.27899999999999997,38.654999999999994,7.594999999755,0.067125,0.020624999999999998,16.827749999999998,3069.4808999999996,447.4569000000001
양상추딸기샐러드,53.669999999999995,0.6983999999999999,3.99705,4.1781,0.6525000000000001,13.77,0.2556,19.935,9.593749999905,0.067035,0.02499,16.88715,1307.7713999999999,186.27374999999998
양상추사과샐러드,71.325,0.303,5.68275,5.275499999999999,0.7424999999999999,6.675,0.18825,35.25,3.249999999825,0.06255000000000001,0.015224999999999999,0.27675,2945.49075,437.235
양상추샐러드,57.120000000000005,0.7591500000000001,3.0267,7.1907,1.1325,10.44,0.30765000000000003,145.86,26.826250001775,0.09246000000000001,0.0942,15.576749999999999,257.91794999999996,25.8255
양상추샐러드(레몬드레싱),66.48,0.4125,4.5438,6.4788,0.9,7.920000000000001,0.20264999999999997,2.82,39.722500002765,0.065025,0.045045,19.152749999999997,383.93594999999993,37.51245
양상추샐러드(발사믹드레싱),44.64750000000001,0.3972,3.028575,4.0956,0.9,8.115,0.213825,3.2325,39.63375000276,0.062025000000000004,0.03018,15.40275,259.62555,26.0193
양상추샐러드(사우전아일랜드드레싱),53.07,1.0162499999999999,3.6699,4.40355,0.891,10.860000000000001,0.25995,73.81500000000001,9.33500000001,0.050745000000000005,0.049935,17.448749999999997,1811.7946499999998,267.84419999999994
양상추샐러드(오리엔탈드레싱),27.795,0.490875,1.52298,3.36618,0.843,7.614000000000001,0.2890649999999999,142.87949999999998,38.75500000270501,0.0625425,0.037691999999999996,11.743500000000001,134.48534999999998,14.1546
양상추샐러드(참깨드레싱),69.4605,1.5160500000000001,5.74008,3.6499799999999993,1.224,45.3615,0.5450400000000001,127.113,23.357750001336,0.07614,0.146487,1.1708999999999998,2609.41473,271.96487999999994
양상추샐러드(키위드레싱),79.374,0.5277000000000001,6.502275,5.0913,0.837,10.4745,0.37657499999999994,27.265500000000003,39.65625000253501,0.07303499999999999,0.03259499999999999,17.143500000000003,2022.51525,286.58054999999996
양상추요거트샐러드,11.613,0.38039999999999996,0.4152,1.8258,0.5925,9.855,0.1509,2.151,4.225250000000999,0.07188,0.01185,0.039599999999999996,26.902079999999994,2.51673
양상추유자청무침,43.485,1.13445,0.2796,9.9651,2.0894999999999997,12.165000000000001,0.43095,146.89499999999998,44.1175000008,0.08247,0.15017999999999998,20.253149999999998,169.39724999999996,15.315299999999999
양상추유자청샐러드,29.581500000000002,0.41775,0.0303,7.3096499999999995,0.8640000000000001,8.1645,0.2082,53.8335,39.00750000279,0.053865,0.036735000000000004,20.16735,14.787749999999999,4.7261999999999995
양파초절임,16.095,0.35625,0.01515,4.0449,0.6375,5.909999999999999,0.07934999999999999,152.35649999999998,0.062500000125,0.013275000000000004,0.013185,2.205,6.525,0.36
얼갈이나물,13.280999999999999,0.80742,0.47991,1.84056,1.4037,103.16250000000001,0.24625499999999997,74.37,65.80037498242501,0.03958650000000001,0.071349,11.605979999999999,184.16641499999997,25.070265
얼갈이된장나물,38.97,0.9734999999999999,3.1407,1.9136999999999997,1.3125,103.47000000000001,0.46199999999999997,178.55999999999997,65.30249998251,0.05902500000000001,0.068925,11.466,1252.30725,38.41335
얼갈이무침,59.160000000000004,1.3142999999999998,3.282,6.7875,2.4675000000000002,104.37000000000002,0.45149999999999996,172.77,83.70999998151,0.050655000000000006,0.190635,11.466,1408.8853500000002,49.21065
얼갈이배추겉절이,43.13250000000001,1.4676749999999998,2.1471,5.3546999999999985,2.4225,98.11500000000001,0.6914250000000001,110.85000000000001,75.44249998392752,0.061117500000000005,0.156405,10.371825,921.49995,39.849450000000004
연근들깨무침,109.72500000000001,2.83125,6.00495,11.766900000000001,3.4065,46.065,1.1019,155.07,0.23375000001,0.07332,0.172845,14.88375,1654.40475,1875.6178500000003
연근마요무침,92.7,0.9314999999999999,5.7105,9.554250000000001,1.7325,16.2,0.46125,45.675,1.09374999975,0.0474,0.0687,14.88375,2959.84575,439.42350000000005
(우유제외)연근사과샐러드,119.32650000000001,2.21805,8.43642,9.727395,1.8105,29.133000000000003,0.44211,39.806999999999995,1.7249999998124999,0.03261,0.09016049999999999,7.49925,3998.669775,443.21715000000006
연근사과샐러드,103.24650000000001,2.57625,6.4549199999999995,9.786495,1.8855,39.108,0.42785999999999996,29.397,5.7124999999125,0.033495000000000004,0.09959549999999998,7.59825,2827.7067749999997,269.6697
연근샐러드(참깨소스),120.6675,2.0997,7.740524999999999,11.286300000000002,2.367,54.66,0.7497749999999999,45.7725,1.142499999735,0.062925,0.20509499999999997,14.88375,3775.743,447.14145
연근유자청무침,89.595,0.9386999999999999,3.4410000000000003,13.876350000000002,1.7325,16.875,0.48224999999999996,32.94,0.687499999875,0.05121,0.07925999999999998,19.38375,1783.0327499999999,264.9183
연근흑임자샐러드,90.53999999999999,1.51695,5.41545,9.66465,2.208,63.03,0.55365,27.63,36.260000002365004,0.082605,0.07153499999999999,6.60525,2671.4694,272.36415
연근흑임자소스무침,90.32700000000001,1.8317999999999999,5.65728,8.718330000000002,2.3205,71.691,0.60054,100.635,38.281500002601,0.03831,0.184302,23.90775,2638.6929299999997,279.1180799999999
연두부샐러드(오리엔탈드레싱),47.30550000000001,2.9703300000000006,2.20254,3.8539349999999994,0.05505,25.911,0.8369099999999998,150.43199999999996,5.645750000001,0.08965650000000001,0.07669799999999999,0.31457999999999997,114.36522,3.192
열무나물,35.952000000000005,1.0498800000000001,3.1523999999999996,1.203195,0.63555,74.03250000000001,0.8707199999999999,68.049,102.3028749850095,0.021608999999999996,0.054905999999999996,3.5279550000000004,1284.6974400000001,67.29886499999999
열무된장무침,38.235,1.29495,3.1953,1.4133,0.6014999999999999,75.00000000000001,1.06725,171.81,102.30124998500999,0.04305,0.057104999999999996,3.4678500000000003,1257.3177,67.04159999999999
열무들깨무침,77.7,3.0675,6.07845,3.73965,2.3565,113.26500000000001,1.5744,169.245,118.27124998250999,0.050745,0.158145,3.80625,1645.926,1931.2311000000002
영양부추겉절이,29.214000000000006,1.0212600000000003,1.6480499999999998,3.0921000000000003,0.519,15.312,1.3910249999999997,89.0115,39.580125002355,0.06881999999999999,0.047286,2.657955,648.73749,10.317555
오이깍둑무침,22.983,1.172025,0.43354500000000007,4.407345,1.55775,14.532,0.32548499999999997,174.3105,20.326249998900003,0.019409999999999997,0.10786799999999999,4.7486999999999995,161.38177499999998,13.42305
오이나물,16.785,0.77952,0.89649,1.8557400000000002,0.4557,13.018499999999998,0.15880499999999997,102.49799999999999,3.1982499997514995,0.003924,0.030114,6.021705000000001,372.083565,8.65758
오이달래무침,46.02,1.17345,1.7923499999999999,7.2879000000000005,1.9364999999999999,21.330000000000002,0.85845,103.65599999999999,36.68124999843,0.026985,0.11257499999999998,4.2267,796.14675,31.763849999999998
오이당근무침,46.470000000000006,1.04145,1.7788499999999998,7.4274000000000004,1.9665,15.629999999999999,0.37395,106.056,91.10625000393003,0.022935,0.10837499999999999,4.6797,798.47025,23.39235
오이무생채,20.948999999999998,0.5914200000000001,0.1623,4.758210000000001,0.3906,13.742999999999999,0.13241999999999998,153.5025,1.8229999998239999,0.015449999999999998,0.041982,5.06757,62.55309,4.89318
오이무침,43.92,1.07145,1.7623499999999999,6.830400000000001,1.6064999999999998,14.609999999999998,0.36134999999999995,2.2650000000000006,22.918749998880003,0.017685,0.10417499999999999,5.9142,787.2457499999999,23.22885
오이미역초무침,36.735,1.3160999999999998,1.56765,5.569800000000001,0.23399999999999999,40.53,0.38655,281.94000000000005,36.976249999904994,0.015719999999999998,0.10929,6.75,626.79435,10.05405
오이뱃두리,13.099499999999999,1.364835,0.53331,0.859395,0.17234999999999998,4.398,0.10224,104.301,1.1914999999259999,0.008121,0.018252,2.58462,126.968535,3.13446
오이부추무침,45.36000000000001,1.22145,1.8046499999999999,7.016250000000001,1.503,17.13,0.85095,103.19099999999999,23.619999998895004,0.040485,0.11329499999999999,5.64405,786.1094999999999,22.6893
오이부추생채,17.287499999999998,1.037325,0.35883,3.0228450000000002,0.27915,14.863499999999998,0.8795099999999999,90.4995,3.1608749998995,0.03885600000000001,0.067248,4.55337,119.54592,3.358635
오이사과무침,74.13000000000001,1.03695,3.2638499999999997,11.153850000000002,1.9169999999999998,10.425,0.34559999999999996,146.13,40.170000000585006,0.02412,0.14962499999999998,2.6333999999999995,1416.096,29.564400000000003
오이샐러드,66.30000000000001,0.65925,5.69775,3.5955,0.8475,12.375000000000002,0.15,37.875,37.331250002100006,0.007725,0.02235,5.174249999999999,2953.00125,441.25875
오이생채,57.045,1.01955,3.252,6.705299999999999,1.5735,13.214999999999996,0.3087,103.29599999999999,20.734999998885,0.016784999999999998,0.100815,5.5035,1410.2061,29.9559
오이소박이,25.109999999999996,1.5858,0.29250000000000004,5.02275,1.68,16.724999999999998,0.6474,145.71,23.448749998875,0.032174999999999995,0.144165,6.4671,163.78184999999996,15.2178
오이스틱,7.35,0.6405,0.0105,1.60125,0.3675,9.45,0.105,1.575,2.6687499998249997,0.00105,0.01785,5.90625,4.2997499999999995,3.5752499999999996
오이쌈장무침,42.06,0.9369,3.1424999999999996,2.78085,0.6585,12.599999999999998,0.2103,80.625,4.233749999834999,0.00489,0.023190000000000002,5.90625,1326.0850500000001,29.61795
